id	title	orig_title	author	language	published	avg_rating	ratings_count	review_count	genre_1	genre_2	genre_2	to_read	currently_reading	favorites
29050838	The Wonders of Modern Mechanism. a Resume of Recent Progress in Mechanical, Physical, and Engineering Science		Charles Henry Cochrane	2015-12-04		0.0	0	0						
35677667	Sinnliche Spiele auf Hawaii		Jill Shalvis	2017-07-15		0.0	0	0						
10496513	Multistate Guide to Sales & Use Tax Audits 2010 W/ CD		Davis Daniel	2009-08-01	English	0.0	0	0						
13583647	Sirds & Džeremijs		Edmondo de Amicis	1994-10-31	Latvian	4.5	4	0						
32265796	In Memoriam John Harte McGraw: A Tribute to His Memory		Seattle Chamber of Commerce	2016-08-29		0.0	0	0						
29251652	Immigration Policy from 1970 to the Present		Rachel Stevens	2016-02-19		0.0	0	0						
34468327	EL TIEMPO DE LOS ROBLES: Historias basadas en personajes y hechos reales		Abel Carvajal	2013-04-09		5.0	1	0						
36223909	Dunn Being Scared: An Olivia Dunn Adventure		Carol Fedoryszyn	2017-08-13		4.8	5	0						
10167838	Men Against the Sea	Men Against the Sea	Charles Bernard Nordhoff	1933-01-31	English	4.13	713	44	Classics	Historical	Historical Fiction	395	7	7
4091878	You Should Have Been Here Yesterday: A Life in Television News	You Should Have Been Here Yesterday: A Life In Television News	Garrick Utley	2000-10-31	English	3.0	1	0						
4915409	The Triumph of Augustan Poetics: English Literary Culture from Butler to Johnson	The Triumph of Augustan Poetics: English Literary Culture from Butler to Johnson (Cambridge Studies in Eighteenth-Century English Literature and Thought)	Blanford Parker	1998-10-31	English	3.5	2	1						
22468479	Curing Cancer with Carrots		Ann Cameron	2014-04-25		4.33	43	4						
23001402	Extremos de Chile		Andrea Rossi	2013-10-31		0.0	0	0						
16499628	The Crisis in Economics: The Post-Autistic Economics Movement: The First 600 Days	The Crisis in Economics: The post - autistic economics movement: the first 600 days (Economics As Social Theory Series)	Edward Fullbrook	2003-03-27		3.0	1	0						
31072870	Railways; Their Rise, Progress, and Construction: With Remarks on Railway Accidents, and Proposals for Their Prevention		Robert Ritchie	2016-05-19		0.0	0	0						
7226404	I Can Do That!		Alice Potter	1997-10-31	English	4.67	3	0						
3875275	The Poetics of Aristotle: its meaning and influence	The Poetics of Aristotle: its meaning and influence	Lane Cooper	1963-06-01		3.25	4	0						
28156214	The Naturalist in Nicaragua	The Naturalist in Nicaragua	Thomas Belt	1874-10-31		3.53	32	3						
33649470	OS Explorer Map  Ben Kilbreck and Ben Armine		Ordnance Survey	2015-09-16	English	0.0	0	0						
27551201	Harper's New Monthly Magazine, Volume 1		Anonymous	2015-09-17		0.0	0	0						
32656231	Poems on Various Subjects: Entertaining, Elegiac, and Religious		Jane Cave	2016-08-29		0.0	0	0						
25348401	Max Baer Versus James Braddock: World Heavyweight Boxing Championship Garden Bowl, Long Island City, New York June 13, 1935		Robert Grey Reynolds Jr.	2015-03-31	English	0.0	0	0						
29907158	Кыргызстандагы жадидчилик кыймылы		А.Э. Кубатова	2012-10-31	Kirghiz; Kyrgyz	3.0	1	0						
19071928	Holly and the Ice Palace		Darcey Bussell	2009-10-31	English	4.33	24	0						
1587876	Rediscovery Of The Ordinary: Essays On South African Literature And Culture	Rediscovery of the Ordinary: Essays on South African Literature and Culture	Njabulo S. Ndebele			4.42	12	2						
33280895	Chevauchée brûlante	Tied Up, Tied Down	Lorelei James	2008-07-31	French	4.27	10303	406	Adult Fiction	Erotica	Romance	3339	75	114
2832548	Protection encombrante: roman	Fürsorgliche Belagerung	Heinrich Böll	1979-10-31	French	3.65	182	27						
9871577	Reforming Agricultural Markets in Africa		Mylène Kherallah	2002-10-09	English	0.0	0	0						
34628649	松鼠先生知道幸福的秘訣	Herr Eichhorn weiß den Weg zum Glück	Sebastian Meschenmoser	2009-01-01		4.63	24	5						
14216626	The Gleaner: A Miscellaneous Production in Three Volumes. Volume 3 of 3		Judith Sargent Murray	2012-02-01	English	0.0	0	0						
9129278	The story of the great war ...		Leonard Wood			0.0	0	0						
27014549	Sea Creatures		Peter Castellano	2016-01-15		0.0	0	0						
1996419	Wonderful Ways to Prepare Fish and Seafood	Wonderful Ways to Prepare Fish and Seafood	Annette Halcomb	1978-01-01		2.0	1	1						
32353659	Christian Researches in Syria and the Holy Land in 1823		William 1787-1855 Jowett	2016-09-10		0.0	0	0						
26977327	Eat Not Thy Heart		Julien Gordon	2015-09-27		0.0	0	0						
14921400	Report on the Qualitative Evaluation of the Current Framework of Anti-Corruption Initiatives in Zimbabwe		Transparency International Zimbabwe		English	0.0	0	0						
6405837	Über Den Partisanenkampf	Über den Partisanenkampf: Anhang: Lenin und Stalin zu einigen Fragen des bewaffneten Kampfes der Massen und des individuellen Terrors	Karl Marx	1997-10-31	German	5.0	2	0						
7130521	What Zeesie Saw on Delancey Street	What Zeesie Saw on Delancey Street	Elsa Okon Rael	1996-10-01	English	3.77	22	8						
16258259	Festlegung, Aenderung Und Konformitaet Von Klagegruenden Im Kanonischen Eheprozess		Nikolaus Schoech	2003-12-18		0.0	0	0						
27961108	Grove's Dictionary of Music and Musicians, Volume 1		George Grove	2015-09-30		0.0	0	0						
16605491	Identity, Ethnic Diversity and Community Cohesion	Identity, Ethnic Diversity and Community Cohesion	Margaret Wetherell	2007-10-31		0.0	0	0						
10607120	Cheyenne Indians		Liz Sonneborn	1993-10-01	English	4.0	1	0						
7772128	Cardiopulmonary Resuscitation: An Evaluation of Performance and Potential		Mickey Eisenberg	1982-01-01	English	0.0	0	0						
28077384	Sleep Sweet		C.R. Imbery	2015-11-25	English	4.33	6	1						
27399579	Królowie przeklęci. Tom II	La Loi des mâles. La Louve de France	Maurice Druon	2015-06-11	Polish	4.45	101	3						
11732193	Baby's Good Morning: Super Chubby		Neil Ricklen	1992-09-01	English	0.0	0	0						
29773033	Kila Kitu Sawa: Mein Tansanisches Tagebuch		Brigitta James	2016-03-31		0.0	0	0						
568124	Cyrano de Bergerac	Cyrano de Bergerac	Edmond Rostand	1897-10-31		4.05	61476	1496	Classics	Plays	Fiction	4390	60	701
17260926	Absolutt venner	Absolute Friends	John le Carré	2003-12-31	Danish	3.59	5022	427	Fiction	Thriller	Spy Thriller	2169	185	10
32167758	Holidays Around the World: All-In-One Curriculum: Daily Activities for Toddlers and Preschoolers		Jacqueline Salazar de López	2016-09-14		0.0	0	0						
8695011	Harry Potter and the Chamber of Secrets		SparkNotes	2007-10-31		4.8	25	1						
33510608	Maque. Tome 15		Contant D'Orville-A-G	2016-08-10		0.0	0	0						
13756513	Alcoa	Alcoa (Images of America: Tennessee)	David R. Duggan	2011-10-31	English	0.0	0	0						
30551671	Paradise City		Dave Matthes	2016-01-29	English	4.5	6	5						
35163438	The Turn		Stephen Alan Hastings	2017-01-17		0.0	0	0						
9726929	Sei sicuro di non essere buddhista?	What Makes You Not a Buddhist	Dzongsar Jamyang Khyentse	2006-10-31	Italian	4.08	3190	230	Spirituality	Religion	Religion	679	127	21
11490197	Medieval American Art: Volume 1		Pal Kelemen	2001-03-01	English	0.0	0	0						
7451017	Adrift in New Zealand		E. Way Elkington	2008-10-31	English	0.0	0	0						
30570022	Rental Book of the Cistercian Abbey of Cupar-Angus. with the Breviary of the Register Volume 1		Grampian Club (London)	2016-05-04		0.0	0	0						
2370446	East Anglia	East Anglia (New Shell Guides)	Christopher Catling	1990-05-31	English	0.0	0	0						
25477583	Frutos extraños		Sebastian Pons	2012-09-25	English	3.0	1	0						
33862142	El coleccionista de furia		Ander Eguiluz	2016-12-31	Spanish	0.0	0	0						
5709608	Constable And The Critics, 1802 1837	Constable and the Critics, 1802-1837 (Suffolk Records Society)	Judy Crosby Ivy			0.0	0	0						
15679038	The Enemy Within	The Enemy Within: Saving America from the Liberal Assault on Our Schools, Faith, and Military	Michael Savage	2004-01-06	English	3.74	595	36	Politics	Nonfiction		123	12	3
28176510	DK Readers: Space Station		Meredith Hooper	2000-10-05	English	3.0	1	0						
15014658	Encounters: Richard Austin Photography		Richard   Austin	2010-01-01	English	0.0	0	0						
6080512	Neitah	Neitah	Edith Klatt	1956-10-31		3.5	2	0						
22687701	Jean Racine		Lemaitre J	2012-03-26		0.0	0	0						
22202990	Captive	Captive (Avon Red) (Clemens Sisters, #3)	Leda Swann	2009-01-21		3.28	146	10						
30162422	Automated Reasoning: 8th International Joint Conference, Ijcar 2016, Coimbra, Portugal, June 27 July 2, 2016, Proceedings		Nicola Olivetti	2016-06-12		0.0	0	0						
33987353	Tetraminion		R.A. Roth	2017-01-24		0.0	0	0						
25704692	Rhyme Your Numbers		Kerrice Accarias	2015-05-28		0.0	0	0						
24840945	Evolution and Ethics		Arthur Keith	2011-06-19	English	3.0	1	0						
27378676	1980 Profile of the Montana Native American		Montana Office of the State Co-Ordinato	2015-09-10		0.0	0	0						
35960098	The Audacious Molly Bruno: Lessons from a Real-Life Prayer Warrior		Marie Armenia			0.0	0	0						
34177223	The Habitus of Peking University and Its Students' Lives		Ling Tian	2017-01-27		0.0	0	0						
3945628	These Is My Words	These Is My Words: The Diary of Sarah Agnes Prine, 1881-1901, Arizona Territories	Nancy E. Turner	1998-10-31		4.34	54836	9441	Historical	Historical Fiction	Historical	18967	159	186
25734848	Quicklet on Criminal Minds Season 1		Charles Limley	2012-03-02	English	0.0	0	0						
12066288	Escuela Para Padres: Como Desarrollar la Autoestima en los Ninos de 6 a 12 Anos	L'estime de soi des 6-12 ans	Danielle  Laporte	1993-01-01	Spanish	4.25	4	1						
35562997	Now		Antoinette Portis	2017-07-11		3.89	509	120	Childrens	Picture Books	Childrens	679	4	10
27330633	The Virginia Frontier, 1754-1763		Louis Knott Koontz	2015-09-05		0.0	0	0						
21510199	Das Lied von Anevay & Robert	Das Lied von Anevay & Robert	Erik Kellen	2013-08-01	German	3.0	5	2						
599808	Making It, Assertively	Making It, Assertively (A Spectrum book)	Malcolm E. Shaw	1981-01-01	English	4.0	1	0						
25448238	A Mistress For Major Bartlett		Annie Burrows	2015-05-19		3.55	73	23						
23273498	Mireasa pentru un print	The Prince's Bride (Effingtons, #4)	Victoria Alexander	2001-10-31	Romanian	3.89	1229	55	Romance	Romance	Historical Romance	63	5	10
30648955	Compostelle, un jour à la fois		Jean-Marc Francq	2016-04-01	English	0.0	0	0						
22818350	Closing time: 123 simple strategies to achieve greater sales success		Larry Cockerel	2012-06-12	English	5.0	1	0						
30652443	Kellan's Baby		Michelle Hart	2016-06-18	English	2.18	11	0						
15515491	Health Spaces: A Pictorial Review, Volume 1		Images Publishing	2000-05-01	English	0.0	0	0						
7599541	Der nie aufgehende Rest : ein Versuch über Schelling und die damit zusammenhängenden Gegenstände	The Indivisible Remainder: On Schelling and Related Matters (Radical Thinkers)	Slavoj Žižek	1996-10-31		3.88	106	6						
23169627	Put Wedges to the Test		Roseann Walker Feldmann	2012-01-01		0.0	0	0						
25202816	Seal Team X: Seamus		L.A. Thompson	2015-03-20	English	3.9	10	3						
35735404	City Maps Silchar India		James McFee	2017-07-15		0.0	0	0						
21302171	Networking		Cedia	2013-06-03	English	5.0	1	0						
1983986	Coconut Card Kit: Create Cute & Clever Cards For Every Reason, Every Season!	Coconut Card Kit: Create Cute & Clever Cards For Every Reason, Every Season! (Coconut)	Casey Lukatz	2005-09-30		4.0	1	0						
6250558	L'art 1900 Ou Le Style Jules Verne	L'art 1900 Ou Le Style Jules Verne (French Edition)	Maurice Rheims	1965-12-30		0.0	0	0						
14232877	Gloversville, Or, the Model Village: A Poem, with an Appendix Containing a Succinct History of the Same: Also, Biographical Sketches of Prominent Persons and Notices of Influential Families Whose History Is Connected with Its Foundation and Progress.		Horace Sprague	2012-02-01	English	0.0	0	0						
26567000	Hexagonal Graph Paper Notebook 1 CM Hexagons - 160 Pages: Notebook Not eBook, 160 Pages with Hexagon Dark Blue Grunge Cover, 8.5 X 11, 1 CM Hexagonal Grid Graph Paper, Perfect Bound, Ideal for Ideal for Graphs, Gaming, Mapping, Structuring Sketches		NOT A BOOK	2015-08-16		0.0	0	0						
18847229	Founding Community: A Phenomenological-Ethical Inquiry	Founding Community: A Phenomenological-Ethical Inquiry (Phaenomenologica)	H.P. Steeves	1998-02-28		4.0	2	0						
31935610	I diamanti di Finsbury		Stephanie Laurens	2014-01-06	Italian	3.88	693	42	Romance	Historical Romance	Romance	578	22	
20690532	Geneva Switzerland Holiday		Llewelyn Pritchard	2011-10-25		0.0	0	0						
1091848	Roles In Ministry	Roles in Ministry (Created Male & Female Bible Studies/12 Studies for Individuals Or Groups With Study Notes & Guidelines for Leaders)	Cindy Bunch	1993-04-01	English	0.0	0	0						
18477040	Sea Girt, New Jersey: A Brief History	Sea Girt, New Jersey: A Brief History	Joseph G. Bilby	2008-07-01		0.0	0	0						
3769085	Плавание в Византию	Sailing to Byzantium	W.B. Yeats	1995-12-22		3.82	106	7						
22660247	Etale Cohomology and the Weil Conjecture		Eberhard Freitag	1987-12-29		0.0	0	0						
26810708	Easy Recycle House: Leave No Footprint, Waste Nothing, Respect the Earth		Robert Fenton Gary	2015-09-20	English	4.0	1	0						
6502460	Ozon. Entstehung, Wirkung, Risiken	Ozon. Entstehung, Wirkung, Risiken.	Heinrich Sandermann			3.0	1	0						
3090655	History: Remembered, Recovered, Invented	History: Remembered, Recovered, Invented	Bernard Lewis	1975-03-31	English	3.55	20	2						
1656945	Treasures of Art Nouveau: Painting, Sculpture, Decorative Arts in the Gillion Crowet Collection	Treasures of Art Nouveau: Painting, Sculpture, Decorative Arts in the Gillion Crowet Collection	Michel Draguet	1999-07-01	English	3.0	1	0						
28154488	Dirty Ink		K. Renee	2015-11-25		4.3	171	39						
25331686	Predator: Rape and Injustice in Seattle	Predator	Jack Olsen	1991-10-31	English	3.96	609	28	Crime	True Crime	Nonfiction	557	52	
21729827	The Lady Rose		Eric Johnson	2010-12-23		0.0	0	0						
19190080	小説　ちはやふる　中学生編（３）		時海結以	2013-09-13	English	5.0	1	0						
30381620	The Image of China in Western Social and Political Thought		David Martin Jones	2001-01-01		0.0	0	0						
6887888	Kids Like Me... Learn Colors		Laura Ronay	2009-10-31	English	3.91	11	0						
31750620	Summary of Powerhouse: by James Andrew Miller | Includes Analysis		Instaread Summaries	2016-08-29	English	5.0	1	1						
11875395	Quantum World		Dewey L. Boatmun	2010-12-09	English	0.0	0	0						
11512383	Acquired: The CEO's Small-Town Bride	Acquired: The CEO's Small-Town Bride	Catherine Mann	2011-01-01	English	3.71	170	14						
13210460	Flora Zambesiaca Vegetation Map		H. Wild	1968-01-15	English	0.0	0	0						
29211501	Ausfuhrliches Lehr- Und Lesebuch Der Russischen Sprache		Friedrich Booch-Arkossy	2013-08-17		0.0	0	0						
2555571	Ethics in the 90's: Ethics in Journalism	Ethics in the 90's: Ethics in Journalism	Joram Graf Haber	1995-12-07		5.0	1	0						
27830580	Hope Is The Thing With Feathers		Jeanette Michalets	2015-09-17	English	3.33	3	1						
22349240	Darstellung Des Europaischen Wirtschafts- Und Sozialausschusses		Hamed Mosali-Nejad	2014-05-23		0.0	0	0						
9084323	On Integrating Unmanned Aircraft Systems Into The National Airspace System: Issues, Challenges, Operational Restrictions, Certification, And ... And Automation: Science And Engineering)		Konstantinos Dalamagkidis	2010-11-19	English	0.0	0	0						
12777739	Dracula Comic Adaptation		Néstor Redondo	1994-08-01	English	4.09	11	0						
10489865	Modernism's material forms: Literary experiments in transatlantic print culture, 1880--1945.		Jennifer J. Sorensen Emery-Peck		English	0.0	0	0						
16519434	Drug Abuse Handbook		Karch	2007-01-01		0.0	0	0						
29055773	Parenting Wisdom - What To Teach The Children		Richard Andrew King	2013-06-27	English	5.0	1	1						
401224	Plains Song	Plains Song: For Female Voices	Wright Morris	1980-10-31	English	3.65	203	22	Fiction			717		
5476033	Masters of the Baize: Cue Masters, Bad Boys and Forgotten Men in Search of Snooker's Ultimate Prize	Masters of the Baize: Cue Masters, Bad Boys and Forgotten Men in Search of Snooker's Ultimate Prize	Paul Gadsby	2006-05-31	English	0.0	0	0						
11271281	For the Freedom of Her Race: Black Women and Electoral Politics in Illinois, 1877-1932	For the Freedom of Her Race: Black Women and Electoral Politics in Illinois, 1877-1932	Lisa G. Materson	2009-03-15	English	3.33	3	0						
17438321	Oeuvres de St Vincent de Lerins Et de St Eucher de Lyon...		Vincent de Lerins	2012-10-11		0.0	0	0						
11472366	A Treatise on Relativity		Brandon B. Stewart	2011-01-01	English	0.0	0	0						
13015955	Winter Küchevoller Wärme, Kraft Und Sinnlichkeit		Tanja Dusy	2011-10-31		4.25	4	1						
1957160	Aliviar y Curar El Estres		Maria Treben		Spanish	0.0	0	0						
31094638	de L'Emploi Du Pouvoir Financier: A Messieurs Pereire		De Jouvencel-P	2016-05-01		0.0	0	0						
24838277	Eternal Sovereigns Series, Beautiful Blood: Book One		Kira Von Wolfe			5.0	1	1						
32480788	Artificial Intelligence for Knowledge Management: First Ifip Wg 12.6 International Workshop, Ai4km 2012, Montpellier, France, August 28, 2012, Revised Selected Papers		Eunika Mercier-Laurent	2014-04-15		5.0	1	0						
34061100	Recipe Journal - Blank Cookbook to Write in : Gifts for Foodies / Cooks / Chefs / Cooking		NOT A BOOK	2017-01-23		0.0	0	0						
22444323	Zandor		M.J. Fields	2014-01-12	English	4.39	2221	176	Adult Fiction	Erotica	Romance	1547	63	17
34794462	Lessons from the Other Side: Life After Death Is Very Real		Michael T Vara	2017-03-20		0.0	0	0						
27482735	Uber Die Phantastischen Gesichtserscheinungen		Johannes Muller	2015-10-30		0.0	0	0						
35186295	Zhang Zhung Sorcery, The Forbidden Secrets		M.G. Hawking	2017-05-19		0.0	0	0						
19313417	異戦関ヶ原2 義将奮迅		中里 融司	2004-04-06	English	0.0	0	0						
35434829	The Blizzard - The Football Quarterly: Issue Twenty Five		Jonathan Wilson	2017-06-12		4.0	8	1						
22142163	Wild Ways	Wild Ways (Wild Hearts) (Silhouette Intimate Moments, 986)	Naomi Horton	2000-03-01	English	4.14	7	1						
